time	V(out)
Step Information: Run=1  (Run: 1/100)
5.005869477055077e-04	8.466656e-01
5.006530988912720e-04	8.468279e-01
5.007232665781496e-04	8.468279e-01
5.008123949725470e-04	8.468279e-01
5.008387227923607e-04	8.468279e-01
5.008516241716908e-04	8.468279e-01
5.008534727254680e-04	8.468279e-01
1.500000000000000e-03	8.468279e-01
1.510000000000000e-03	8.468279e-01
9.188124999999847e-03	8.468279e-01
9.998671874999830e-03	8.468279e-01
1.000000000000000e-02	8.468279e-01
Step Information: Run=4  (Run: 4/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.945358829143711e-04	8.626842e-06
4.945764961386122e-04	5.484685e-05
4.946006383512182e-04	1.118420e-04
4.946261207367477e-04	2.045581e-04
4.946614033999346e-04	4.037631e-04
4.947054489844631e-04	7.887570e-04
4.947602906469285e-04	1.534313e-03
4.948282860745787e-04	2.971067e-03
4.949135533761206e-04	5.768458e-03
4.950200371818503e-04	1.119091e-02
4.951540053937463e-04	2.177374e-02
4.953227687103845e-04	4.243493e-02
4.955379566892909e-04	8.316787e-02
4.958172145817350e-04	1.643261e-01
4.961999621807894e-04	3.239817e-01
4.966248630421748e-04	5.451757e-01
4.969343240342301e-04	7.092601e-01
4.972460193982413e-04	8.368833e-01
4.976112789342766e-04	9.212282e-01
4.980111358917562e-04	9.611298e-01
4.984949476475581e-04	9.812630e-01
4.989712157856534e-04	9.909559e-01
4.999237520618440e-04	9.997545e-01
5.000000000000000e-04	1.000000e+00
5.003723891418590e-04	1.000000e+00
5.008689079976712e-04	1.000000e+00
5.009930377116242e-04	1.000000e+00
5.012412971395302e-04	1.000000e+00
5.017378159953424e-04	1.000000e+00
5.024607738653751e-04	1.000000e+00
5.033152070091541e-04	1.000000e+00
5.044799982989991e-04	1.000000e+00
5.050009134267136e-04	1.000000e+00
5.053996503966380e-04	1.000000e+00
5.056155669330480e-04	1.000000e+00
5.057352797119366e-04	1.000000e+00
5.057949368342376e-04	1.000000e+00
5.058170525074699e-04	1.000000e+00
5.058215038487914e-04	1.000000e+00
1.500000000000000e-03	1.000000e+00
1.510000000000000e-03	1.000000e+00
9.109609374999848e-03	1.000000e+00
9.998281249999829e-03	1.000000e+00
1.000000000000000e-02	1.000000e+00
Step Information: Run=5  (Run: 5/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.954352968444089e-04	9.773014e-06
4.955276054188746e-04	3.597831e-05
4.955729481268850e-04	8.095821e-05
4.956041053468692e-04	1.461882e-04
4.956376647678154e-04	2.644871e-04
4.956794069044042e-04	4.950669e-04
4.957322396151689e-04	9.490894e-04
4.957994933524325e-04	1.847014e-03
4.958819667115322e-04	3.560452e-03
4.959865726511126e-04	6.935297e-03
4.961170506375251e-04	1.346642e-02
4.962838048562891e-04	2.639448e-02
4.964968858109485e-04	5.192799e-02
4.967790748771847e-04	1.039404e-01
4.971735913742397e-04	2.127803e-01
4.977993777952540e-04	4.343483e-01
4.978866270662449e-04	4.697955e-01
4.980611256082266e-04	5.421254e-01
4.983487599384016e-04	6.511228e-01
4.983938320703451e-04	6.651145e-01
4.984839763342321e-04	6.847610e-01
4.986235652351887e-04	7.029012e-01
4.987520673296852e-04	7.092028e-01
4.988706197811034e-04	7.101005e-01
4.990083770743612e-04	7.101005e-01
4.990370655612025e-04	7.101005e-01
4.990459496102596e-04	7.101005e-01
5.000000000000000e-04	7.101005e-01
1.500000000000000e-03	7.101005e-01
1.510000000000000e-03	7.101005e-01
9.285390624999845e-03	7.101005e-01
9.998281249999829e-03	7.101005e-01
1.000000000000000e-02	7.101005e-01
Step Information: Run=6  (Run: 6/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.955210584737774e-04	9.531397e-06
4.956793741327473e-04	4.798558e-05
4.957547548306911e-04	1.270934e-04
4.957945800009763e-04	2.306877e-04
4.958380188598089e-04	4.312047e-04
4.958863059101006e-04	7.860868e-04
4.959528409940941e-04	1.545824e-03
4.960303106508367e-04	2.924182e-03
4.961324809877661e-04	5.748049e-03
4.962552138788176e-04	1.102128e-02
4.964147527345315e-04	2.164950e-02
4.966119815271668e-04	4.200987e-02
4.968702652773327e-04	8.316706e-02
4.972066998362849e-04	1.651862e-01
4.976953731337121e-04	3.294460e-01
4.980218493531226e-04	4.634791e-01
4.983318862288886e-04	6.020700e-01
4.984034642003883e-04	6.332659e-01
4.985466201433878e-04	6.901911e-01
4.987166582775566e-04	7.505338e-01
4.987475743019508e-04	7.586803e-01
4.987887956678100e-04	7.675999e-01
4.988712383995282e-04	7.802921e-01
4.989432169550021e-04	7.861737e-01
4.990129413590896e-04	7.879226e-01
4.990833632760712e-04	7.881737e-01
4.991660434929589e-04	7.881737e-01
4.991932560329909e-04	7.881737e-01
4.992069585061195e-04	7.881737e-01
4.992102006051011e-04	7.881737e-01
5.000000000000000e-04	7.881737e-01
1.500000000000000e-03	7.881737e-01
1.510000000000000e-03	7.881737e-01
9.236562499999846e-03	7.881737e-01
9.998281249999829e-03	7.881737e-01
1.000000000000000e-02	7.881737e-01
Step Information: Run=7  (Run: 7/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.968359375000001e-04	4.968856e-15
4.980733411257341e-04	1.049707e-03
4.986004646863023e-04	4.204208e-03
4.988515893177944e-04	8.998877e-03
4.990523168874277e-04	1.669691e-02
4.992580878732749e-04	2.975476e-02
4.995452759936277e-04	5.804669e-02
4.999000670045708e-04	1.056385e-01
5.000000000000000e-04	1.220483e-01
5.001509122931105e-04	1.497961e-01
5.003521286839244e-04	1.852524e-01
5.007545614655524e-04	2.506037e-01
5.015594270288082e-04	3.600691e-01
5.031691581553199e-04	5.217894e-01
5.049342070805426e-04	6.345593e-01
5.068851089519488e-04	7.023774e-01
5.089733697222236e-04	7.399891e-01
5.114726947597492e-04	7.631318e-01
5.147985614017715e-04	7.790799e-01
5.196030678142313e-04	7.907888e-01
5.261288959160879e-04	7.988103e-01
5.335444888945764e-04	8.034632e-01
5.530757388945764e-04	8.087129e-01
6.214351138945764e-04	8.128889e-01
1.168310113894577e-03	8.152404e-01
1.500000000000000e-03	8.154032e-01
1.510000000000000e-03	8.154032e-01
9.558828124999839e-03	8.154032e-01
9.998281249999829e-03	8.154032e-01
1.000000000000000e-02	8.154032e-01
Step Information: Run=8  (Run: 8/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.943945312500000e-04	4.944440e-15
4.946218345605838e-04	3.255154e-05
4.947353191143301e-04	1.342902e-04
4.947874435148201e-04	2.836278e-04
4.948352403042190e-04	5.570304e-04
4.948783343120537e-04	9.694108e-04
4.949418779734612e-04	1.919979e-03
4.950127499608063e-04	3.572718e-03
4.951099251332024e-04	7.091773e-03
4.952229482248792e-04	1.346359e-02
4.953727443873323e-04	2.656394e-02
4.955535977328529e-04	5.110816e-02
4.957913032752066e-04	1.009724e-01
4.960916922470284e-04	1.976677e-01
4.965105537653399e-04	3.886212e-01
4.969056542356244e-04	6.104392e-01
4.971981241659189e-04	7.760120e-01
4.974997320171394e-04	9.045849e-01
4.978600575916823e-04	9.792964e-01
4.983027550420155e-04	1.000000e+00
4.998244816905174e-04	1.000000e+00
5.000000000000000e-04	1.000000e+00
5.001560811356705e-04	1.000000e+00
5.004854375085222e-04	1.000000e+00
5.005443887137018e-04	1.000000e+00
5.006229903206079e-04	1.000000e+00
5.007851061348518e-04	1.000000e+00
5.008145817374416e-04	1.000000e+00
5.008538825408946e-04	1.000000e+00
5.009324841478008e-04	1.000000e+00
5.009499189699130e-04	1.000000e+00
5.009847886141374e-04	1.000000e+00
5.010545279025864e-04	1.000000e+00
5.011789334364972e-04	1.000000e+00
5.012971906492567e-04	1.000000e+00
5.014105296372150e-04	1.000000e+00
5.015548735356829e-04	1.000000e+00
5.015862017174953e-04	1.000000e+00
5.015923290028810e-04	1.000000e+00
1.500000000000000e-03	1.000000e+00
1.510000000000000e-03	1.000000e+00
9.158437499999847e-03	1.000000e+00
9.998281249999829e-03	1.000000e+00
1.000000000000000e-02	1.000000e+00
Step Information: Run=9  (Run: 9/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.966903562550321e-04	7.362409e-06
4.967538785051307e-04	6.893654e-05
4.967840827216430e-04	1.312546e-04
4.968172578190308e-04	2.379696e-04
4.968678921715715e-04	4.898034e-04
4.969282091322146e-04	9.557448e-04
4.970038911851112e-04	1.867345e-03
4.970966626977725e-04	3.604764e-03
4.972142469237554e-04	7.022042e-03
4.973603276756139e-04	1.361015e-02
4.975456227823004e-04	2.656569e-02
4.977791785707731e-04	5.185214e-02
4.980806450693852e-04	1.022080e-01
4.984787661160882e-04	2.034940e-01
4.990615106062777e-04	4.055527e-01
4.995093698981590e-04	5.834346e-01
5.000000000000000e-04	7.777620e-01
5.000743745493355e-04	7.975074e-01
5.002231236480066e-04	8.294151e-01
5.005206218453487e-04	8.706920e-01
5.009403197966671e-04	9.014935e-01
5.014266040649036e-04	9.175317e-01
5.020647836962116e-04	9.265095e-01
5.030197314054747e-04	9.323887e-01
5.046355403333186e-04	9.365358e-01
5.073255643373915e-04	9.391173e-01
5.121487175845328e-04	9.406686e-01
5.402679638590917e-04	9.425694e-01
1.272689838859092e-03	9.433538e-01
1.500000000000000e-03	9.433616e-01
1.510000000000000e-03	9.432350e-01
9.343984374999843e-03	9.432350e-01
9.998281249999829e-03	9.432350e-01
1.000000000000000e-02	9.432350e-01
Step Information: Run=10  (Run: 10/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.929296875000001e-04	4.929790e-15
4.968359375000001e-04	8.131830e-03
4.977719311217414e-04	2.892610e-02
4.982291332756956e-04	6.324340e-02
4.985738778952701e-04	1.157180e-01
4.989370842074999e-04	2.067602e-01
4.994478311366974e-04	3.942187e-01
5.000000000000000e-04	6.480448e-01
5.000735107444934e-04	6.859738e-01
5.002205322334803e-04	7.539659e-01
5.005145752114540e-04	8.584813e-01
5.008560715241574e-04	9.322118e-01
5.012453137672243e-04	9.734734e-01
5.012906889026366e-04	9.755825e-01
5.013814391734611e-04	9.771194e-01
5.015629397151102e-04	9.787287e-01
5.016946877497173e-04	9.791217e-01
5.017505808553082e-04	9.791217e-01
5.018144586902692e-04	9.791217e-01
5.019277486037905e-04	9.791217e-01
5.020506343377528e-04	9.791217e-01
5.021807229922009e-04	9.791217e-01
5.022334038414190e-04	9.791217e-01
5.022589645672894e-04	9.791217e-01
5.022678018380700e-04	9.791217e-01
5.022694504366391e-04	9.791217e-01
1.500000000000000e-03	9.791217e-01
1.510000000000000e-03	9.791217e-01
9.315078124999845e-03	9.791217e-01
9.998671874999830e-03	9.791217e-01
1.000000000000000e-02	9.791217e-01
Step Information: Run=11  (Run: 11/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.942470509826936e-04	9.342677e-06
4.942756088074406e-04	3.686866e-05
4.942947278793464e-04	7.217387e-05
4.943175354340062e-04	1.372627e-04
4.943437682079332e-04	2.535760e-04
4.943800302029267e-04	5.033813e-04
4.944267349812321e-04	1.001810e-03
4.944821840982780e-04	1.925162e-03
4.945532704307496e-04	3.764129e-03
4.946404131117769e-04	7.264524e-03
4.947517240919237e-04	1.419818e-02
4.948904339677190e-04	2.759285e-02
4.950688572759386e-04	5.424438e-02
4.952984366145873e-04	1.070780e-01
4.956106455407099e-04	2.159438e-01
4.960968899112414e-04	4.418811e-01
4.964287472466625e-04	6.140862e-01
4.967541815204168e-04	7.641757e-01
4.971557406882859e-04	8.887998e-01
4.976085479305918e-04	9.691338e-01
4.977165502507909e-04	9.793385e-01
4.979325548911893e-04	9.895415e-01
4.982419489546243e-04	9.967517e-01
4.985351336238298e-04	9.985095e-01
4.988250296062247e-04	9.985824e-01
4.991876706832674e-04	9.985824e-01
4.993374489653417e-04	9.985824e-01
4.994174333446668e-04	9.985824e-01
4.994564484465943e-04	9.985824e-01
4.994742605446374e-04	9.985824e-01
4.994775487363098e-04	9.985824e-01
5.000000000000000e-04	9.985824e-01
1.500000000000000e-03	9.985824e-01
1.510000000000000e-03	9.985824e-01
9.158437499999847e-03	9.985823e-01
9.998281249999829e-03	9.985823e-01
1.000000000000000e-02	9.985823e-01
Step Information: Run=12  (Run: 12/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.961828117268446e-04	7.646002e-06
4.962406412773245e-04	6.150909e-05
4.962690507463725e-04	1.179580e-04
4.963003787706117e-04	2.149365e-04
4.963458477454997e-04	4.331801e-04
4.964025255167429e-04	8.548286e-04
4.964715218347683e-04	1.655327e-03
4.965583223609022e-04	3.220115e-03
4.966664749715224e-04	6.245915e-03
4.968032908141707e-04	1.218109e-02
4.969758505221206e-04	2.377898e-02
4.971974250950222e-04	4.680437e-02
4.974866671565814e-04	9.308454e-02
4.978855574457583e-04	1.896899e-01
4.985436471961011e-04	3.959857e-01
4.986405216281932e-04	4.302647e-01
4.988342704923774e-04	5.005108e-01
4.988827077084234e-04	5.159821e-01
4.989795821405155e-04	5.406967e-01
4.990647008612177e-04	5.554549e-01
4.991497497120787e-04	5.622631e-01
4.992409464947791e-04	5.642287e-01
4.993539587104906e-04	5.644811e-01
4.993935253357653e-04	5.644811e-01
4.994151342092781e-04	5.644811e-01
4.994250988672243e-04	5.644811e-01
4.994275634498832e-04	5.644811e-01
5.000000000000000e-04	5.644811e-01
1.500000000000000e-03	5.644811e-01
1.510000000000000e-03	5.644811e-01
9.168203124999847e-03	5.644811e-01
9.998281249999829e-03	5.644811e-01
1.000000000000000e-02	5.644811e-01
Step Information: Run=13  (Run: 13/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.943945312500000e-04	4.944440e-15
4.946568827831800e-04	2.137692e-05
4.947800820493614e-04	8.665894e-05
4.948275523564266e-04	1.714398e-04
4.948629271113071e-04	3.049794e-04
4.949009627496061e-04	5.458950e-04
4.949485081460148e-04	1.019274e-03
4.950081508227506e-04	1.945058e-03
4.950839598365508e-04	3.775640e-03
4.951766210992806e-04	7.260091e-03
4.952937991296801e-04	1.410785e-02
4.954390368165782e-04	2.728925e-02
4.956230011681672e-04	5.318227e-02
4.958543777938640e-04	1.035937e-01
4.961528019542191e-04	2.035145e-01
4.965502047664460e-04	3.939978e-01
4.969719517586698e-04	6.435701e-01
4.972339391246716e-04	7.952775e-01
4.974938187353643e-04	9.003716e-01
4.978094508094357e-04	9.613274e-01
4.980770399062211e-04	9.793646e-01
4.984664006081559e-04	9.883239e-01
4.988791314255830e-04	9.942480e-01
4.989490597675502e-04	9.946610e-01
4.990422975568400e-04	9.949676e-01
4.992287731354194e-04	9.952024e-01
4.994689523820757e-04	9.952619e-01
4.995129836070846e-04	9.952619e-01
4.996010460571023e-04	9.952619e-01
4.997771709571375e-04	9.952619e-01
5.000000000000000e-04	9.952619e-01
5.000267595071923e-04	9.952619e-01
5.000802785215766e-04	9.952619e-01
5.001873165503455e-04	9.952619e-01
5.004013926078833e-04	9.952619e-01
5.004756004507527e-04	9.952619e-01
5.005035367655183e-04	9.952619e-01
5.005077256255889e-04	9.952619e-01
1.500000000000000e-03	9.952619e-01
1.510000000000000e-03	9.952619e-01
9.226796874999846e-03	9.952619e-01
9.998281249999829e-03	9.952619e-01
1.000000000000000e-02	9.952619e-01
Step Information: Run=14  (Run: 14/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.944979584062171e-04	4.945474e-15
4.948387340405084e-04	2.134120e-05
4.949465698161939e-04	7.853566e-05
4.949940769858169e-04	1.629256e-04
4.950299716082931e-04	2.940333e-04
4.950683442597883e-04	5.273804e-04
4.951175318263076e-04	9.955242e-04
4.951785838918782e-04	1.900000e-03
4.952567682755252e-04	3.700493e-03
4.953520787946253e-04	7.116606e-03
4.954733148210494e-04	1.386521e-02
4.956236941114496e-04	2.685698e-02
4.958156932508465e-04	5.255165e-02
4.960593525654374e-04	1.029179e-01
4.963808977322285e-04	2.044223e-01
4.968344282865192e-04	4.013851e-01
4.971701644411594e-04	5.752059e-01
4.974705466913912e-04	7.299610e-01
4.977415220988001e-04	8.429196e-01
4.979508575277742e-04	9.008131e-01
4.981955238996674e-04	9.392843e-01
4.984722295179524e-04	9.618764e-01
4.989156944096162e-04	9.786475e-01
4.991667561747988e-04	9.821603e-01
4.993977572561608e-04	9.825821e-01
4.996133047276445e-04	9.825851e-01
4.998307500624638e-04	9.825851e-01
5.000000000000000e-04	9.825851e-01
5.000557729498957e-04	9.825851e-01
5.001301368830900e-04	9.825851e-01
5.001619995908758e-04	9.825851e-01
5.001798613480612e-04	9.825851e-01
5.001882746767150e-04	9.825851e-01
5.001903672762247e-04	9.825851e-01
5.001916537840733e-04	9.825851e-01
1.500000000000000e-03	9.825851e-01
1.510000000000000e-03	9.825851e-01
9.265859374999845e-03	9.825851e-01
9.998281249999829e-03	9.825851e-01
1.000000000000000e-02	9.825851e-01
Step Information: Run=15  (Run: 15/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.980733426256412e-04	4.981231e-15
4.986005914962967e-04	2.624620e-05
4.988077093760012e-04	1.042208e-04
4.988908177127397e-04	2.137689e-04
4.989495240408987e-04	3.803907e-04
4.990129583778402e-04	6.845085e-04
4.990907649519273e-04	1.271325e-03
4.991899438202424e-04	2.436712e-03
4.993159583102781e-04	4.738140e-03
4.994714483364656e-04	9.155665e-03
4.996696102697650e-04	1.789007e-02
4.999202100814037e-04	3.310275e-02
5.000000000000000e-04	3.906905e-02
5.002290225194191e-04	5.843177e-02
5.004907625416122e-04	7.952546e-02
5.010142425859985e-04	1.185860e-01
5.020612026747712e-04	1.857418e-01
5.041551228523166e-04	2.914306e-01
5.066652370490626e-04	3.822322e-01
5.096202881920866e-04	4.525680e-01
5.129033574373748e-04	5.021269e-01
5.170349502693007e-04	5.406538e-01
5.221578537392865e-04	5.695962e-01
5.290685690220191e-04	5.923553e-01
5.381895174559392e-04	6.095195e-01
5.479551424559392e-04	6.202545e-01
5.674863924559392e-04	6.318730e-01
6.065488924559393e-04	6.418370e-01
7.237363924559394e-04	6.501500e-01
1.329205142455940e-03	6.551874e-01
1.500000000000000e-03	6.554900e-01
1.510000000000000e-03	6.545588e-01
9.509999999999840e-03	6.545588e-01
9.998281249999829e-03	6.545588e-01
1.000000000000000e-02	6.545588e-01
Step Information: Run=16  (Run: 16/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.980733426382543e-04	4.981231e-15
4.986006919057598e-04	1.488964e-05
4.988078388599933e-04	6.332283e-05
4.988894740510675e-04	1.357493e-04
4.989417018236396e-04	2.415679e-04
4.989987167472472e-04	4.406041e-04
4.990643957090557e-04	8.035901e-04
4.991510340814753e-04	1.550286e-03
4.992591662407443e-04	2.999354e-03
4.993934056028010e-04	5.800228e-03
4.995617463586949e-04	1.125745e-02
4.997735518582512e-04	2.164676e-02
5.000000000000000e-04	3.619102e-02
5.001884143436961e-04	5.156009e-02
5.004037450222060e-04	6.865460e-02
5.008344063792256e-04	1.013447e-01
5.016957290932650e-04	1.609437e-01
5.034183745213437e-04	2.595655e-01
5.068636653775011e-04	4.052276e-01
5.105041943565806e-04	5.057306e-01
5.146207174103445e-04	5.720397e-01
5.188723358853209e-04	6.113453e-01
5.244465788341189e-04	6.405140e-01
5.314045560046054e-04	6.610985e-01
5.411701810046054e-04	6.771283e-01
5.509358060046054e-04	6.863001e-01
5.802326810046054e-04	6.983390e-01
6.485920560046055e-04	7.068329e-01
8.927326810046057e-04	7.122626e-01
1.500000000000000e-03	7.140828e-01
1.510000000000000e-03	7.132692e-01
9.509999999999840e-03	7.132692e-01
9.998281249999829e-03	7.132692e-01
1.000000000000000e-02	7.132692e-01
Step Information: Run=17  (Run: 17/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.984195088978913e-04	1.009284e-05
4.984919062146307e-04	6.946513e-05
4.985320249831377e-04	1.403418e-04
4.985729771292851e-04	2.534302e-04
4.986355511943644e-04	5.213332e-04
4.987103194347752e-04	1.017386e-03
4.988079256023886e-04	2.021323e-03
4.989315749580950e-04	3.974930e-03
4.991058897161406e-04	7.617933e-03
4.991208587649461e-04	7.996025e-03
4.991507968625570e-04	8.851619e-03
4.992106730577788e-04	1.066464e-02
4.993304254482225e-04	1.441085e-02
4.994320601587777e-04	1.746265e-02
4.994890579020075e-04	1.874925e-02
4.996030533884672e-04	2.008941e-02
4.996867880034601e-04	2.040960e-02
4.996998018893730e-04	2.041310e-02
4.997258296611987e-04	2.041310e-02
4.997710269918506e-04	2.041310e-02
4.998191119250021e-04	2.041310e-02
4.998471661752217e-04	2.041310e-02
4.998615419957637e-04	2.041310e-02
4.998692791557024e-04	2.041310e-02
4.998731427784963e-04	2.041310e-02
4.998749186889678e-04	2.041310e-02
4.998752662005391e-04	2.041310e-02
5.000291175493459e-04	2.041310e-02
1.500000000000000e-03	2.041310e-02
1.510000000000000e-03	2.041310e-02
8.601796874999859e-03	2.041310e-02
9.998281249999829e-03	2.041310e-02
1.000000000000000e-02	2.041310e-02
Step Information: Run=18  (Run: 18/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.980733437377807e-04	4.981231e-15
4.988060817461806e-04	7.404311e-05
4.990570290079248e-04	2.768164e-04
4.991650469766569e-04	5.687778e-04
4.992469761202843e-04	1.024972e-03
4.993344446872197e-04	1.835802e-03
4.994473889972875e-04	3.473207e-03
4.995878809471087e-04	6.640981e-03
4.997703288644493e-04	1.302459e-02
5.000000000000000e-04	2.376135e-02
5.002476620107727e-04	3.869248e-02
5.005033131186671e-04	5.342392e-02
5.010146153344558e-04	8.095300e-02
5.020372197660334e-04	1.292121e-01
5.040824286291884e-04	2.072647e-01
5.067720915610294e-04	2.835747e-01
5.099068775313268e-04	3.447080e-01
5.135415175552728e-04	3.913485e-01
5.179837135831589e-04	4.278906e-01
5.235838323694046e-04	4.566965e-01
5.308748708776377e-04	4.793597e-01
5.405480558227601e-04	4.971757e-01
5.503136808227601e-04	5.081276e-01
5.698449308227601e-04	5.204628e-01
6.089074308227602e-04	5.315362e-01
6.967980558227603e-04	5.398932e-01
9.897668058227605e-04	5.456880e-01
1.500000000000000e-03	5.475751e-01
1.510000000000000e-03	5.465471e-01
9.509999999999840e-03	5.465471e-01
9.998281249999829e-03	5.465471e-01
1.000000000000000e-02	5.465471e-01
Step Information: Run=19  (Run: 19/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.929296875000001e-04	4.929790e-15
4.968359375000001e-04	4.707064e-03
4.977719320548053e-04	1.767592e-02
4.982236268379776e-04	3.998195e-02
4.985321768608111e-04	7.225540e-02
4.988598110879168e-04	1.295090e-01
4.993111405656497e-04	2.495228e-01
4.999782502590071e-04	4.778707e-01
5.000434994819859e-04	5.046300e-01
5.001304984459576e-04	5.392992e-01
5.003044963739010e-04	6.009908e-01
5.006524922297878e-04	6.951962e-01
5.013484839415615e-04	8.135844e-01
5.020204491326246e-04	8.704143e-01
5.028249978319842e-04	8.966770e-01
5.035944894048687e-04	9.071270e-01
5.048909146182428e-04	9.146484e-01
5.067773224536808e-04	9.195827e-01
5.103447698487338e-04	9.232600e-01
5.156376407774343e-04	9.252760e-01
5.351688907774343e-04	9.271340e-01
6.718876407774344e-04	9.283448e-01
1.500000000000000e-03	9.285588e-01
1.510000000000000e-03	9.284015e-01
9.568593749999839e-03	9.284015e-01
9.998281249999829e-03	9.284015e-01
1.000000000000000e-02	9.284015e-01
