time	V(out)
4.996728982991243e-04	4.932886e-01
4.996797267535939e-04	4.932886e-01
4.996855578658770e-04	4.932886e-01
4.996864882849579e-04	4.932886e-01
4.996867007961461e-04	4.932886e-01
5.000250793856029e-04	4.932886e-01
1.500000000000000e-03	4.932886e-01
1.510000000000000e-03	4.932886e-01
9.011953124999850e-03	4.932886e-01
9.998281249999829e-03	4.932886e-01
1.000000000000000e-02	4.932886e-01
Step Information: Run=4  (Run: 4/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.934179687500000e-04	4.934673e-15
4.943945312500000e-04	3.291281e-04
4.946211533187656e-04	1.156540e-03
4.947337166721435e-04	2.530793e-03
4.948191269940774e-04	4.639450e-03
4.949094138890959e-04	8.338812e-03
4.950294793642626e-04	1.601298e-02
4.951770918158353e-04	3.065788e-02
4.953675502664747e-04	5.996156e-02
4.956062529827806e-04	1.167512e-01
4.959228024091941e-04	2.315692e-01
4.963670221292685e-04	4.427160e-01
4.964090785677261e-04	4.665155e-01
4.964931914446413e-04	5.189574e-01
4.966614171984715e-04	6.220751e-01
4.969553578078598e-04	7.790982e-01
4.972703516865906e-04	8.934692e-01
4.976365646813234e-04	9.639195e-01
4.977281179300066e-04	9.719356e-01
4.979112244273729e-04	9.782260e-01
4.982774374221057e-04	9.842742e-01
4.985377565870780e-04	9.854438e-01
4.987259446890559e-04	9.854422e-01
4.989124070263080e-04	9.854422e-01
4.991567098780657e-04	9.854422e-01
4.992066279192604e-04	9.854422e-01
4.992216688563160e-04	9.854422e-01
5.000000000000000e-04	9.854422e-01
1.500000000000000e-03	9.854422e-01
1.510000000000000e-03	9.854422e-01
9.334218749999844e-03	9.854422e-01
9.998281249999829e-03	9.854422e-01
1.000000000000000e-02	9.854422e-01
Step Information: Run=5  (Run: 5/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.952840415120202e-04	8.584782e-06
4.953383149424000e-04	6.874828e-05
4.953636632147734e-04	1.281064e-04
4.953923835784134e-04	2.329354e-04
4.954344641215463e-04	4.708868e-04
4.954871984609827e-04	9.332175e-04
4.955507289777271e-04	1.802777e-03
4.956310373012851e-04	3.511080e-03
4.957305619830198e-04	6.797417e-03
4.958567063852919e-04	1.325721e-02
4.960149697726285e-04	2.581938e-02
4.962176840162337e-04	5.071275e-02
4.964796338867372e-04	1.003013e-01
4.968344052773237e-04	2.026067e-01
4.973777476112351e-04	4.153502e-01
4.977687225196468e-04	5.941429e-01
4.981688130512256e-04	7.697355e-01
4.986803627016223e-04	9.273081e-01
4.991649670843390e-04	9.975921e-01
4.992308873148619e-04	1.000000e+00
4.993627277759077e-04	1.000000e+00
4.996264086979995e-04	1.000000e+00
4.998385892307150e-04	1.000000e+00
5.000000000000000e-04	1.000000e+00
5.000797918912153e-04	1.000000e+00
5.001861810795024e-04	1.000000e+00
5.003507768795595e-04	1.000000e+00
5.004858077097635e-04	1.000000e+00
5.005557124554848e-04	1.000000e+00
5.006009239416406e-04	1.000000e+00
5.006254996845649e-04	1.000000e+00
5.006383751083856e-04	1.000000e+00
5.006445065165960e-04	1.000000e+00
5.006459980538153e-04	1.000000e+00
1.500000000000000e-03	1.000000e+00
1.510000000000000e-03	1.000000e+00
9.158437499999847e-03	1.000000e+00
9.998281249999829e-03	1.000000e+00
1.000000000000000e-02	1.000000e+00
Step Information: Run=6  (Run: 6/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.954353011339240e-04	9.575034e-06
4.955276108459081e-04	3.523909e-05
4.955729566520142e-04	7.927970e-05
4.956041245502623e-04	1.431578e-04
4.956376983721747e-04	2.590195e-04
4.956794260507417e-04	4.847066e-04
4.957321911746110e-04	9.287545e-04
4.957992520887300e-04	1.805770e-03
4.958813123792089e-04	3.476354e-03
4.959850045564655e-04	6.756470e-03
4.961135692913727e-04	1.307256e-02
4.962762152548162e-04	2.546822e-02
4.964804142545668e-04	4.958642e-02
4.967420335112293e-04	9.733503e-02
4.970821253862940e-04	1.923879e-01
4.975561147409080e-04	3.774202e-01
4.979494601570989e-04	5.645881e-01
4.982759243556143e-04	7.212312e-01
4.986263176043679e-04	8.509514e-01
4.990350750696198e-04	9.366378e-01
4.995096564595577e-04	9.793565e-01
5.000000000000000e-04	9.985806e-01
5.001638339910735e-04	9.998818e-01
1.500000000000000e-03	1.000000e+00
1.510000000000000e-03	1.000000e+00
9.422109374999842e-03	9.999998e-01
9.998281249999829e-03	9.999998e-01
1.000000000000000e-02	9.999998e-01
Step Information: Run=7  (Run: 7/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.968359375000001e-04	4.968856e-15
4.980733410312787e-04	1.354292e-03
4.986004639812961e-04	5.313852e-03
4.988540816271133e-04	1.134506e-02
4.990875026095825e-04	2.224334e-02
4.993043214685102e-04	3.898139e-02
4.996317463075517e-04	7.791325e-02
5.000000000000000e-04	1.352567e-01
5.001157522720859e-04	1.582639e-01
5.002700886348671e-04	1.879784e-01
5.005787613604294e-04	2.438616e-01
5.011961068115539e-04	3.414822e-01
5.024307977138031e-04	4.915532e-01
5.042983119352124e-04	6.557977e-01
5.045761181480262e-04	6.725253e-01
5.052706336800607e-04	7.019178e-01
5.055484398928745e-04	7.109424e-01
5.061482492470822e-04	7.277375e-01
5.062071784851889e-04	7.289082e-01
5.063250369614024e-04	7.308587e-01
5.065607539138295e-04	7.337914e-01
5.066196831519362e-04	7.342094e-01
5.067485908602947e-04	7.345765e-01
5.067927877888748e-04	7.345750e-01
5.068517170269815e-04	7.345705e-01
5.069695755031950e-04	7.345683e-01
5.070510703533487e-04	7.345683e-01
5.071221679999304e-04	7.345683e-01
5.072129582299953e-04	7.345683e-01
5.072400987152150e-04	7.345683e-01
5.072535367844095e-04	7.345683e-01
5.072559378837897e-04	7.345683e-01
1.500000000000000e-03	7.345683e-01
1.510000000000000e-03	7.345683e-01
9.246328124999845e-03	7.345683e-01
9.998281249999829e-03	7.345683e-01
1.000000000000000e-02	7.345683e-01
Step Information: Run=8  (Run: 8/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.949595714057908e-04	6.535048e-06
4.950310759358065e-04	4.049131e-05
4.950555691564968e-04	7.867593e-05
4.950784536714873e-04	1.373935e-04
4.951147612789194e-04	2.824815e-04
4.951524390100565e-04	5.167105e-04
4.952041628322042e-04	1.018426e-03
4.952687343588833e-04	1.989208e-03
4.953486115179722e-04	3.857994e-03
4.954487808348372e-04	7.497648e-03
4.955745534020844e-04	1.458622e-02
4.957339780728014e-04	2.850587e-02
4.959377954839640e-04	5.601621e-02
4.962048044487116e-04	1.114409e-01
4.965739141397110e-04	2.265629e-01
4.972151118792815e-04	4.838807e-01
4.976721898203632e-04	6.709156e-01
4.981099730137106e-04	8.106401e-01
4.985754316453770e-04	8.989816e-01
4.990844932785784e-04	9.475781e-01
4.997573726799212e-04	9.810703e-01
5.000000000000000e-04	9.886109e-01
5.002094429669135e-04	9.904330e-01
5.004887002561316e-04	9.911418e-01
5.010472148345678e-04	9.913443e-01
5.016299282158107e-04	9.913443e-01
5.021907663181436e-04	9.913443e-01
5.028148168520442e-04	9.913443e-01
5.030153304189329e-04	9.913443e-01
5.031164441253857e-04	9.913443e-01
5.031373859359304e-04	9.913443e-01
1.500000000000000e-03	9.913443e-01
1.510000000000000e-03	9.913443e-01
9.304921874999844e-03	9.913443e-01
9.998281249999829e-03	9.913443e-01
1.000000000000000e-02	9.913443e-01
Step Information: Run=9  (Run: 9/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.958711245323204e-04	4.959207e-15
4.963613640377071e-04	2.021151e-05
4.965986875702897e-04	9.858529e-05
4.966845633728348e-04	2.174553e-04
4.967360815467667e-04	3.909663e-04
4.967920334618977e-04	7.222094e-04
4.968553559604482e-04	1.319690e-03
4.969394670199794e-04	2.556451e-03
4.970400544454367e-04	4.860665e-03
4.971699997416719e-04	9.487475e-03
4.973285080800945e-04	1.825959e-02
4.975319787488457e-04	3.572316e-02
4.977858654161024e-04	6.947254e-02
4.981163400125128e-04	1.371592e-01
4.985525759299753e-04	2.716379e-01
4.992202746155620e-04	5.402703e-01
4.996558750143542e-04	7.257652e-01
5.000000000000000e-04	8.586408e-01
5.000637677223438e-04	8.726914e-01
5.001913031670314e-04	8.950092e-01
5.004463740564066e-04	9.226263e-01
5.008575364521343e-04	9.447156e-01
5.013057226085249e-04	9.548537e-01
5.019733653982782e-04	9.607120e-01
5.029697611509157e-04	9.643653e-01
5.049472955811748e-04	9.670997e-01
5.081106215214868e-04	9.686050e-01
5.242028984021109e-04	9.700142e-01
7.097497734021111e-04	9.707944e-01
1.500000000000000e-03	9.708573e-01
1.510000000000000e-03	9.707584e-01
9.480703124999840e-03	9.707584e-01
9.998281249999829e-03	9.707584e-01
1.000000000000000e-02	9.707584e-01
Step Information: Run=10  (Run: 10/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.969906128555685e-04	3.559157e-06
4.971870778255194e-04	2.481870e-05
4.972425425319007e-04	4.989813e-05
4.972773984929105e-04	8.998256e-05
4.973154551280581e-04	1.678550e-04
4.973546137728629e-04	2.972705e-04
4.974104549189291e-04	5.857830e-04
4.974758370023729e-04	1.112639e-03
4.975604154712340e-04	2.174331e-03
4.976622309751748e-04	4.163888e-03
4.977927236789781e-04	8.124117e-03
4.979526917540776e-04	1.566576e-02
4.981564443222518e-04	3.056852e-02
4.984100269079816e-04	5.932615e-02
4.987351730097956e-04	1.163258e-01
4.991531631116374e-04	2.284705e-01
4.997291608486106e-04	4.390750e-01
5.000000000000000e-04	5.581760e-01
5.001151995473946e-04	6.095051e-01
5.003455986421839e-04	7.052430e-01
5.004031984158812e-04	7.256674e-01
5.005183979632759e-04	7.601578e-01
5.005258734433213e-04	7.621164e-01
5.005408244034121e-04	7.654602e-01
5.005707263235938e-04	7.710620e-01
5.006305301639571e-04	7.789937e-01
5.006781423088700e-04	7.823441e-01
5.007198493791438e-04	7.832273e-01
5.007668137638375e-04	7.833571e-01
5.007888461664059e-04	7.833571e-01
5.007995563273229e-04	7.833571e-01
5.008045391595242e-04	7.833571e-01
5.008057485076683e-04	7.833571e-01
1.500000000000000e-03	7.833571e-01
1.510000000000000e-03	7.833571e-01
9.241849910454090e-03	7.833570e-01
9.993803035454074e-03	7.833570e-01
1.000000000000000e-02	7.833570e-01
Step Information: Run=11  (Run: 11/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.941680302389442e-04	6.818173e-06
4.942108613703868e-04	5.342216e-05
4.942317632053109e-04	1.026710e-04
4.942536079563841e-04	1.834611e-04
4.942888916667894e-04	3.852888e-04
4.943284987162340e-04	7.383812e-04
4.943804607878883e-04	1.460489e-03
4.944419779116612e-04	2.790975e-03
4.945220010106569e-04	5.476154e-03
4.946192997211605e-04	1.054593e-02
4.947444849582699e-04	2.065917e-02
4.948999065115665e-04	4.011916e-02
4.951012579328410e-04	7.907528e-02
4.953615782977309e-04	1.563877e-01
4.957256705256463e-04	3.115306e-01
4.961273575094195e-04	5.259823e-01
4.964437531929751e-04	7.008309e-01
4.967688160970852e-04	8.451800e-01
4.971402130880191e-04	9.392185e-01
4.976893013993305e-04	9.901259e-01
4.982255773055269e-04	1.000000e+00
4.987132609701979e-04	1.000000e+00
4.994729644327816e-04	1.000000e+00
5.000044343772234e-04	1.000000e+00
5.000665156583512e-04	1.000000e+00
5.001374656939257e-04	1.000000e+00
5.002793657650748e-04	1.000000e+00
5.005631659073729e-04	1.000000e+00
5.006724578592100e-04	1.000000e+00
5.007387720839092e-04	1.000000e+00
5.007719245396289e-04	1.000000e+00
5.007879084488507e-04	1.000000e+00
5.007919194989036e-04	1.000000e+00
5.007945335693183e-04	1.000000e+00
1.500000000000000e-03	1.000000e+00
1.510000000000000e-03	1.000000e+00
9.168203124999847e-03	1.000000e+00
9.998281249999829e-03	1.000000e+00
1.000000000000000e-02	1.000000e+00
Step Information: Run=12  (Run: 12/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.939101527955445e-04	4.939595e-15
4.958710833866333e-04	2.137040e-04
4.963261463068505e-04	1.043351e-03
4.965432225241727e-04	2.724228e-03
4.966602114080933e-04	4.931794e-03
4.967879152973133e-04	9.176689e-03
4.969342745793725e-04	1.687207e-02
4.971353257704201e-04	3.323612e-02
4.973834769500852e-04	6.446827e-02
4.977279156324084e-04	1.309599e-01
4.982186764845827e-04	2.646042e-01
4.987127653089642e-04	4.312845e-01
4.991864022840745e-04	5.986588e-01
4.996621907694264e-04	7.470882e-01
5.000000000000000e-04	8.333415e-01
5.001665510229459e-04	8.585705e-01
5.003886190535406e-04	8.815711e-01
5.008327551147297e-04	9.086667e-01
5.014170005227689e-04	9.249126e-01
5.022291314990925e-04	9.315323e-01
5.032623733694659e-04	9.328244e-01
5.039076937695248e-04	9.328244e-01
5.044406725770630e-04	9.328244e-01
5.047760265224528e-04	9.328244e-01
5.049206004970467e-04	9.328244e-01
5.049863401398471e-04	9.328244e-01
5.049975485851922e-04	9.328244e-01
1.500000000000000e-03	9.328244e-01
1.510000000000000e-03	9.328244e-01
9.373281249999843e-03	9.328243e-01
9.998281249999829e-03	9.328243e-01
1.000000000000000e-02	9.328243e-01
Step Information: Run=13  (Run: 13/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.946568866279410e-04	6.205235e-06
4.947800918972610e-04	2.940113e-05
4.948252379210736e-04	6.411009e-05
4.948525020096402e-04	1.146664e-04
4.948825329627809e-04	2.122500e-04
4.949150326668648e-04	3.806199e-04
4.949593672687421e-04	7.393047e-04
4.950139426923797e-04	1.426030e-03
4.950819433212809e-04	2.759432e-03
4.951662184835845e-04	5.329936e-03
4.952719142181294e-04	1.033779e-02
4.954038643917805e-04	2.004391e-02
4.955699940498784e-04	3.899961e-02
4.957795421147815e-04	7.603257e-02
4.960478762035036e-04	1.491597e-01
4.964008980754270e-04	2.940491e-01
4.969202466132288e-04	5.729060e-01
4.971925977911415e-04	7.287664e-01
4.974539938150952e-04	8.470934e-01
4.978051232768870e-04	9.317617e-01
4.982197868268297e-04	9.684923e-01
4.986099152623862e-04	9.786628e-01
4.990436258109737e-04	9.824997e-01
4.992801270169476e-04	9.830438e-01
4.995316182318860e-04	9.830486e-01
4.997529131142586e-04	9.830486e-01
5.000000000000000e-04	9.830486e-01
5.000530975769973e-04	9.830486e-01
5.001238943463270e-04	9.830486e-01
5.001625539396174e-04	9.830486e-01
5.001887183123809e-04	9.830486e-01
5.002026570783629e-04	9.830486e-01
5.002098236881265e-04	9.830486e-01
5.002131394670825e-04	9.830486e-01
5.002138166740685e-04	9.830486e-01
1.500000000000000e-03	9.830486e-01
1.510000000000000e-03	9.830486e-01
9.226796874999846e-03	9.830486e-01
9.998281249999829e-03	9.830486e-01
1.000000000000000e-02	9.830486e-01
Step Information: Run=14  (Run: 14/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.948387343341413e-04	2.159553e-06
4.949466318802199e-04	1.221264e-05
4.949916095282303e-04	3.173085e-05
4.950154177347265e-04	5.853328e-05
4.950415163314685e-04	1.114582e-04
4.950675408683882e-04	1.960352e-04
4.951042372511798e-04	3.827441e-04
4.951509430886719e-04	7.512041e-04
4.952072194950313e-04	1.444274e-03
4.952784291863926e-04	2.808253e-03
4.953662757195223e-04	5.422576e-03
4.954774086812796e-04	1.055569e-02
4.956159499981656e-04	2.048430e-02
4.957919931614525e-04	4.003218e-02
4.960156094714254e-04	7.841875e-02
4.963081860876031e-04	1.555076e-01
4.967109764289355e-04	2.958340e-01
4.967457057548744e-04	3.104631e-01
4.968151644067522e-04	3.435109e-01
4.969540817105078e-04	4.134312e-01
4.972387922929850e-04	5.629945e-01
4.972800481427815e-04	5.853769e-01
4.973350559425103e-04	6.141582e-01
4.974485095294508e-04	6.706902e-01
4.974691374543491e-04	6.795357e-01
4.974966413542134e-04	6.896532e-01
4.975516491539421e-04	7.047846e-01
4.975933368943228e-04	7.118134e-01
4.976037588294180e-04	7.125154e-01
4.976246026996084e-04	7.127945e-01
4.976662904399891e-04	7.129216e-01
4.977116423278545e-04	7.129285e-01
4.977483746304617e-04	7.129285e-01
4.977637339393947e-04	7.129285e-01
4.977716302495520e-04	7.129285e-01
4.977743906529217e-04	7.129285e-01
4.977749323053987e-04	7.129285e-01
5.000000000000000e-04	7.129285e-01
1.500000000000000e-03	7.129285e-01
1.510000000000000e-03	7.129285e-01
9.119374999999848e-03	7.129285e-01
9.998281249999829e-03	7.129285e-01
1.000000000000000e-02	7.129285e-01
Step Information: Run=15  (Run: 15/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.992043506364691e-04	7.293394e-06
4.992768985179178e-04	4.559927e-05
4.993102411011658e-04	8.636623e-05
4.993519351645157e-04	1.652023e-04
4.993982449739755e-04	3.016553e-04
4.994644897165651e-04	6.048525e-04
4.995470102701049e-04	1.190730e-03
4.996478979180427e-04	2.307428e-03
4.997750603866126e-04	4.493599e-03
4.999344313688682e-04	8.314983e-03
5.000000000000000e-04	1.026885e-02
5.001421885260785e-04	1.520740e-02
5.003046896987396e-04	2.072611e-02
5.006296920440616e-04	3.137565e-02
5.012796967347059e-04	5.123782e-02
5.025797061159945e-04	8.604280e-02
5.051797248785716e-04	1.430722e-01
5.082100545406151e-04	1.937052e-01
5.122188739862693e-04	2.415369e-01
5.166926694369484e-04	2.784722e-01
5.225947798873910e-04	3.110398e-01
5.296542163370508e-04	3.365338e-01
5.392574211755653e-04	3.587345e-01
5.490230461755653e-04	3.733716e-01
5.587886711755653e-04	3.831272e-01
5.783199211755653e-04	3.955026e-01
6.076167961755653e-04	4.057906e-01
6.564449211755654e-04	4.143557e-01
7.638667961755655e-04	4.219268e-01
1.056835546175566e-03	4.275831e-01
1.500000000000000e-03	4.297869e-01
1.510000000000000e-03	4.297869e-01
9.470937499999841e-03	4.297869e-01
9.998281249999829e-03	4.297869e-01
1.000000000000000e-02	4.297869e-01
Step Information: Run=16  (Run: 16/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.980733427028379e-04	4.981231e-15
4.986007798148195e-04	1.086704e-05
4.988079511215995e-04	4.861134e-05
4.988888674000247e-04	1.073525e-04
4.989380143089767e-04	1.916259e-04
4.989921296125524e-04	3.532382e-04
4.990519537837081e-04	6.370558e-04
4.991325896464473e-04	1.234066e-03
4.992329420299263e-04	2.388900e-03
4.993574666791865e-04	4.621024e-03
4.995132456160111e-04	8.960870e-03
4.997091110060132e-04	1.742786e-02
4.999571383363585e-04	3.196519e-02
5.000000000000000e-04	3.502770e-02
5.002223634655226e-04	5.271946e-02
5.004764931404055e-04	7.229751e-02
5.009847524901713e-04	1.094215e-01
5.020012711897029e-04	1.759769e-01
5.040343085887663e-04	2.841377e-01
5.075143683411918e-04	4.183387e-01
5.112493756953146e-04	5.109932e-01
5.153947104150608e-04	5.710853e-01
5.198738598453124e-04	6.084687e-01
5.256814952675339e-04	6.360668e-01
5.331519217964501e-04	6.561742e-01
5.429175467964501e-04	6.709440e-01
5.526831717964501e-04	6.795084e-01
5.819800467964501e-04	6.911337e-01
6.503394217964502e-04	6.995693e-01
8.944800467964504e-04	7.050796e-01
1.500000000000000e-03	7.069467e-01
1.510000000000000e-03	7.069378e-01
9.469049765081264e-03	7.069378e-01
9.996393515081253e-03	7.069378e-01
1.000000000000000e-02	7.069378e-01
Step Information: Run=17  (Run: 17/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.980733427700397e-04	4.981231e-15
4.986005804030553e-04	2.877643e-05
4.988076950765213e-04	1.128809e-04
4.988911610527429e-04	2.296485e-04
4.989515357339331e-04	4.092297e-04
4.990166101256743e-04	7.347377e-04
4.990975502823687e-04	1.370715e-03
4.992000166391078e-04	2.624683e-03
4.993309386567576e-04	5.114175e-03
4.994924628655310e-04	9.889930e-03
4.996997109428893e-04	1.938998e-02
4.999633362191814e-04	3.567297e-02
5.000000000000000e-04	3.842083e-02
5.001048553015948e-04	4.711254e-02
5.002446623703878e-04	5.838929e-02
5.005242765079738e-04	7.987760e-02
5.010835047831457e-04	1.190063e-01
5.022019613334896e-04	1.849152e-01
5.043009221277704e-04	2.815875e-01
5.064137511006068e-04	3.519157e-01
5.092960585132126e-04	4.170751e-01
5.123534010508169e-04	4.633146e-01
5.166834189555926e-04	5.054772e-01
5.216861099172698e-04	5.363414e-01
5.288991327562491e-04	5.633219e-01
5.377763419964865e-04	5.835299e-01
5.475419669964865e-04	5.971314e-01
5.670732169964865e-04	6.118557e-01
6.061357169964865e-04	6.246340e-01
6.940263419964866e-04	6.343639e-01
9.869950919964869e-04	6.411884e-01
1.500000000000000e-03	6.434378e-01
1.510000000000000e-03	6.434378e-01
9.509999999999840e-03	6.434378e-01
9.998281249999829e-03	6.434378e-01
1.000000000000000e-02	6.434378e-01
Step Information: Run=18  (Run: 18/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.988060834923026e-04	5.644276e-06
4.990570478031814e-04	3.513739e-05
4.991576500501233e-04	9.419973e-05
4.992107619529775e-04	1.772155e-04
4.992664402510383e-04	3.351094e-04
4.993258111190071e-04	6.057633e-04
4.994096470458176e-04	1.199765e-03
4.995056612332770e-04	2.260010e-03
4.996344470808803e-04	4.467932e-03
4.997880355060493e-04	8.559934e-03
4.999906471308902e-04	1.578616e-02
5.002805860732950e-04	2.924831e-02
5.005798778848097e-04	4.252738e-02
5.011784615078390e-04	6.722849e-02
5.023756287538977e-04	1.102312e-01
5.047699632460150e-04	1.797174e-01
5.076002439815948e-04	2.410182e-01
5.111737753244134e-04	2.948661e-01
5.151465469944395e-04	3.351730e-01
5.203299396890368e-04	3.694569e-01
5.265797776109110e-04	3.958451e-01
5.350579069074713e-04	4.179900e-01
5.448235319074714e-04	4.337893e-01
5.545891569074714e-04	4.438342e-01
5.741204069074714e-04	4.558534e-01
6.034172819074714e-04	4.652962e-01
6.620110319074715e-04	4.737108e-01
8.084954069074716e-04	4.804831e-01
1.374901656907472e-03	4.851066e-01
1.500000000000000e-03	4.854129e-01
1.510000000000000e-03	4.854129e-01
9.509999999999840e-03	4.854129e-01
9.998281249999829e-03	4.854129e-01
1.000000000000000e-02	4.854129e-01
Step Information: Run=19  (Run: 19/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.929296875000001e-04	4.929790e-15
4.968359375000001e-04	4.689667e-03
4.977719320618586e-04	1.761883e-02
4.982235872796587e-04	3.986407e-02
4.985318769932214e-04	7.203679e-02
4.988592686742875e-04	1.291251e-01
4.993100802796441e-04	2.487625e-01
4.999762735819872e-04	4.764440e-01
5.000474528360256e-04	5.055403e-01
5.001423585080768e-04	5.430382e-01
5.003321698521792e-04	6.089502e-01
5.007117925403841e-04	7.069685e-01
5.014710379167937e-04	8.248923e-01
5.021962850134320e-04	8.781689e-01
5.029802112897573e-04	8.992767e-01
5.038033336621810e-04	9.084768e-01
5.052080078672601e-04	9.154024e-01
5.073875310555294e-04	9.201620e-01
5.112451409307760e-04	9.234371e-01
5.173200703839643e-04	9.253058e-01
5.466169453839643e-04	9.272121e-01
8.981794453839647e-04	9.281690e-01
1.500000000000000e-03	9.282342e-01
1.510000000000000e-03	9.280766e-01
9.568593749999839e-03	9.280766e-01
9.998281249999829e-03	9.280766e-01
1.000000000000000e-02	9.280766e-01
Step Information: Run=20  (Run: 20/100)
0.000000000000000e+00	0.000000e+00
