time	V(out)
Step Information: Run=1  (Run: 1/100)
4.970572870601029e-04	1.585179e-03
4.971484328405311e-04	3.074085e-03
4.972630592275297e-04	5.979591e-03
4.974076986844305e-04	1.166290e-02
4.975920469485648e-04	2.287556e-02
4.978305010655397e-04	4.526873e-02
4.981494888417007e-04	9.126388e-02
4.986139228397715e-04	1.874630e-01
4.991464286256876e-04	3.272444e-01
4.996510873143113e-04	4.718916e-01
5.000000000000000e-04	5.697712e-01
5.001832634733421e-04	6.072280e-01
5.004276147711315e-04	6.429656e-01
5.009163173667102e-04	6.891245e-01
5.014479413515395e-04	7.176959e-01
5.021773022375841e-04	7.376972e-01
5.030514129191301e-04	7.501395e-01
5.044933278732551e-04	7.602417e-01
5.064656618984601e-04	7.667543e-01
5.098773196298705e-04	7.715557e-01
5.236910138525591e-04	7.771012e-01
5.920503888525592e-04	7.804903e-01
1.500000000000000e-03	7.813900e-01
1.510000000000000e-03	7.811703e-01
9.431874999999841e-03	7.811703e-01
9.998281249999829e-03	7.811703e-01
1.000000000000000e-02	7.811703e-01
Step Information: Run=27  (Run: 27/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.997634789959272e-04	4.580877e-06
4.998365987637243e-04	4.007654e-05
4.998692287647397e-04	7.623868e-05
4.999151454318772e-04	1.544551e-04
4.999610310710509e-04	2.675656e-04
5.000212413625047e-04	4.712995e-04
5.004460686125982e-04	2.078148e-03
5.008992176793646e-04	3.729497e-03
5.018055158128974e-04	6.853740e-03
5.036181120799631e-04	1.248850e-02
5.072433046140944e-04	2.211370e-02
5.119945899541549e-04	3.227650e-02
5.183586326645910e-04	4.267370e-02
5.259828268599628e-04	5.188344e-02
5.357484518599628e-04	6.045498e-02
5.455140768599628e-04	6.671750e-02
5.552797018599628e-04	7.137916e-02
5.650453268599628e-04	7.500996e-02
5.748109518599628e-04	7.792877e-02
5.943422018599629e-04	8.232184e-02
6.138734518599629e-04	8.546455e-02
6.431703268599629e-04	8.879022e-02
6.919984518599630e-04	9.230798e-02
7.603578268599630e-04	9.518130e-02
8.775453268599631e-04	9.780771e-02
1.102154701859963e-03	1.000707e-01
1.500000000000000e-03	1.016269e-01
1.510000000000000e-03	1.016269e-01
9.441640624999841e-03	1.016269e-01
9.998281249999829e-03	1.016269e-01
1.000000000000000e-02	1.016269e-01
Step Information: Run=28  (Run: 28/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.944991594786305e-04	4.945486e-15
4.956771773936338e-04	7.622428e-05
4.959505618313398e-04	3.411634e-04
4.960816888026333e-04	8.558455e-04
4.961555317402008e-04	1.540315e-03
4.962360697459700e-04	2.843803e-03
4.963302655861276e-04	5.252282e-03
4.964561743532980e-04	1.024690e-02
4.966105457029522e-04	1.974899e-02
4.968149539049560e-04	3.920554e-02
4.970795999337969e-04	7.799139e-02
4.974609296391064e-04	1.612190e-01
4.980303510665840e-04	3.238823e-01
4.985165569892231e-04	4.758296e-01
4.990184752784803e-04	6.155867e-01
4.995459935053542e-04	7.236394e-01
5.000000000000000e-04	7.893438e-01
5.002303481288616e-04	8.052824e-01
5.005374789673437e-04	8.184190e-01
5.011517406443078e-04	8.328779e-01
5.019358056530511e-04	8.417642e-01
5.031473198246839e-04	8.476588e-01
5.049272471019565e-04	8.514384e-01
5.128323731378059e-04	8.559238e-01
5.901848658715693e-04	8.584539e-01
1.500000000000000e-03	8.588508e-01
1.510000000000000e-03	8.588508e-01
9.490468749999840e-03	8.588508e-01
9.998281249999829e-03	8.588508e-01
1.000000000000000e-02	8.588508e-01
Step Information: Run=29  (Run: 29/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
5.000000000000000e-04	5.000500e-15
1.500000000000000e-03	1.500150e-14
1.510000000000000e-03	1.510151e-14
9.676015624999836e-03	9.676983e-14
9.998281249999829e-03	9.999281e-14
1.000000000000000e-02	1.000100e-13
Step Information: Run=30  (Run: 30/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.939101538826869e-04	4.939595e-15
4.958710866480606e-04	1.323516e-04
4.963261553582491e-04	7.590845e-04
4.965417918887676e-04	2.119387e-03
4.966541277245445e-04	3.918699e-03
4.967736581058925e-04	7.334609e-03
4.969091395249725e-04	1.346594e-02
4.971013377294939e-04	2.688941e-02
4.973451961273679e-04	5.314439e-02
4.977119145915955e-04	1.127505e-01
4.982925246735450e-04	2.387200e-01
4.988201896528945e-04	3.679892e-01
4.994074137579433e-04	5.039949e-01
5.000000000000000e-04	6.208064e-01
5.001526025473506e-04	6.398046e-01
5.003560726104847e-04	6.584982e-01
5.007630127367528e-04	6.831911e-01
5.014025848107447e-04	7.057607e-01
5.021693678371483e-04	7.199744e-01
5.032830555620603e-04	7.302757e-01
5.048863035977947e-04	7.376645e-01
5.075500093723654e-04	7.434221e-01
5.179209417008981e-04	7.500761e-01
6.122137045534939e-04	7.540217e-01
1.500000000000000e-03	7.546720e-01
1.510000000000000e-03	7.546720e-01
9.509999999999840e-03	7.546720e-01
9.998281249999829e-03	7.546720e-01
1.000000000000000e-02	7.546720e-01
Step Information: Run=31  (Run: 31/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
5.000000000000000e-04	5.000500e-15
1.500000000000000e-03	1.500150e-14
1.510000000000000e-03	1.510151e-14
9.568984374999839e-03	9.569942e-14
9.998671874999830e-03	9.999672e-14
1.000000000000000e-02	1.000100e-13
Step Information: Run=32  (Run: 32/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.991885898866607e-04	7.599243e-06
4.993141364738891e-04	2.879384e-05
4.993683231422092e-04	6.029126e-05
4.994076900344889e-04	1.083108e-04
4.994498571352017e-04	1.945595e-04
4.995041148494382e-04	3.683284e-04
4.995710328399853e-04	7.021790e-04
4.996574221351400e-04	1.371954e-03
4.997624094350684e-04	2.638562e-03
4.998970535124493e-04	5.012871e-03
5.000000000000000e-04	7.339634e-03
5.002513424984288e-04	1.424615e-02
5.005194411634195e-04	2.131160e-02
5.010556384934011e-04	3.458003e-02
5.021280331533642e-04	5.813882e-02
5.042728224732904e-04	9.735263e-02
5.069979775546359e-04	1.360499e-01
5.105058519503500e-04	1.723718e-01
5.145823453794645e-04	2.020534e-01
5.197894916992368e-04	2.278802e-01
5.261952186768623e-04	2.490118e-01
5.346602792845786e-04	2.671474e-01
5.444259042845786e-04	2.807983e-01
5.541915292845786e-04	2.899033e-01
5.639571542845786e-04	2.962772e-01
5.834884042845786e-04	3.046025e-01
6.127852792845787e-04	3.116820e-01
6.713790292845787e-04	3.186244e-01
7.983321542845788e-04	3.243088e-01
1.159660279284579e-03	3.284655e-01
1.500000000000000e-03	3.296193e-01
1.510000000000000e-03	3.296193e-01
9.509999999999840e-03	3.296193e-01
9.998281249999829e-03	3.296193e-01
1.000000000000000e-02	3.296193e-01
Step Information: Run=33  (Run: 33/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.929296875000001e-04	4.929790e-15
4.968359375000001e-04	6.277414e-03
4.977719317229276e-04	2.246965e-02
4.982289056286991e-04	4.938924e-02
4.985930605948991e-04	9.166357e-02
4.989668466574389e-04	1.582698e-01
4.995931009258326e-04	3.012789e-01
5.000000000000000e-04	4.054996e-01
5.000706687063413e-04	4.226240e-01
5.002120061190239e-04	4.534655e-01
5.004946809443890e-04	5.020295e-01
5.010600305951191e-04	5.698569e-01
5.016522676267370e-04	6.144143e-01
5.024530740138449e-04	6.489262e-01
5.033533397367559e-04	6.712452e-01
5.047408441356682e-04	6.902321e-01
5.064994520409140e-04	7.033260e-01
5.092979556159397e-04	7.139319e-01
5.131046528410363e-04	7.211027e-01
5.286327259304820e-04	7.304531e-01
6.067577259304820e-04	7.357405e-01
1.500000000000000e-03	7.374007e-01
1.510000000000000e-03	7.374007e-01
9.578359374999838e-03	7.374007e-01
9.998281249999829e-03	7.374007e-01
1.000000000000000e-02	7.374007e-01
Step Information: Run=34  (Run: 34/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
5.000000000000000e-04	5.000500e-15
1.500000000000000e-03	1.500150e-14
1.510000000000000e-03	1.510151e-14
9.676015624999836e-03	9.676983e-14
9.998281249999829e-03	9.999281e-14
1.000000000000000e-02	1.000100e-13
Step Information: Run=35  (Run: 35/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.929296875000001e-04	4.929790e-15
4.968359375000001e-04	7.491750e-03
4.977719315190357e-04	2.616120e-02
4.982370311090731e-04	5.687250e-02
4.986535576151970e-04	1.087321e-01
4.990728771972767e-04	1.828953e-01
4.995948082779515e-04	2.935458e-01
5.000000000000000e-04	3.854091e-01
5.001925730870237e-04	4.225082e-01
5.004493372030553e-04	4.604335e-01
5.009628654351186e-04	5.141934e-01
5.015413047550887e-04	5.529982e-01
5.023211273236096e-04	5.837658e-01
5.032259151596096e-04	6.043597e-01
5.046176823740983e-04	6.218777e-01
5.063525090973980e-04	6.340998e-01
5.090125892224793e-04	6.442086e-01
5.130133407613979e-04	6.523032e-01
5.256278455975787e-04	6.622828e-01
5.744559705975787e-04	6.682554e-01
1.500000000000000e-03	6.709141e-01
1.510000000000000e-03	6.709141e-01
9.578359374999838e-03	6.709141e-01
9.998281249999829e-03	6.709141e-01
1.000000000000000e-02	6.709141e-01
Step Information: Run=36  (Run: 36/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.994876204730449e-04	5.964767e-06
4.995716941184269e-04	4.290323e-05
4.996111084614906e-04	8.816682e-05
4.996471953611541e-04	1.532261e-04
4.997046858186915e-04	3.130580e-04
4.997636871332154e-04	5.671241e-04
4.998475750331529e-04	1.128496e-03
4.999515724638569e-04	2.102706e-03
5.000000000000000e-04	2.670289e-03
5.001979542166946e-04	5.377505e-03
5.004091053811687e-04	8.148901e-03
5.008314077101171e-04	1.336204e-02
5.016760123680138e-04	2.266866e-02
5.033652216838072e-04	3.838424e-02
5.054401822780584e-04	5.373332e-02
5.082829025788750e-04	6.958318e-02
5.116013202245728e-04	8.311874e-02
5.159818912125814e-04	9.579054e-02
5.213418103188610e-04	1.065507e-01
5.285483457102128e-04	1.162920e-01
5.376500882384689e-04	1.244927e-01
5.474157132384689e-04	1.303666e-01
5.571813382384689e-04	1.344256e-01
5.767125882384690e-04	1.397313e-01
6.060094632384690e-04	1.443075e-01
6.548375882384690e-04	1.482695e-01
7.427282132384691e-04	1.514941e-01
9.380407132384693e-04	1.540890e-01
1.500000000000000e-03	1.559291e-01
1.510000000000000e-03	1.559291e-01
9.480703124999840e-03	1.559291e-01
9.998281249999829e-03	1.559291e-01
1.000000000000000e-02	1.559291e-01
Step Information: Run=37  (Run: 37/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.980733438970182e-04	4.981231e-15
4.988060819752964e-04	6.757118e-05
4.990570297352068e-04	2.537898e-04
4.991638118042699e-04	5.220501e-04
4.992435093648563e-04	9.379069e-04
4.993283214345407e-04	1.677149e-03
4.994392961101610e-04	3.191552e-03
4.995770121523274e-04	6.112775e-03
4.997530100356170e-04	1.191122e-02
4.999743691336135e-04	2.173167e-02
5.000000000000000e-04	2.311107e-02
5.002020490363250e-04	3.501952e-02
5.004329622206962e-04	4.805235e-02
5.008947885894389e-04	7.238357e-02
5.018184413269241e-04	1.149695e-01
5.036657468018946e-04	1.837827e-01
5.060550888445477e-04	2.499241e-01
5.088723944306144e-04	3.035701e-01
5.121185857860383e-04	3.443483e-01
5.161273339543375e-04	3.766848e-01
5.211495456408498e-04	4.020757e-01
5.277335252906508e-04	4.222949e-01
5.364180392046053e-04	4.382471e-01
5.461836642046053e-04	4.491141e-01
5.657149142046053e-04	4.606134e-01
6.047774142046053e-04	4.700430e-01
6.926680392046054e-04	4.768818e-01
1.014933664204606e-03	4.817521e-01
1.500000000000000e-03	4.831117e-01
1.510000000000000e-03	4.831117e-01
9.529531249999839e-03	4.831117e-01
9.998281249999829e-03	4.831117e-01
1.000000000000000e-02	4.831117e-01
Step Information: Run=38  (Run: 38/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
5.000000000000000e-04	5.000500e-15
1.500000000000000e-03	1.500150e-14
1.510000000000000e-03	1.510151e-14
9.676015624999836e-03	9.676983e-14
9.998281249999829e-03	9.999281e-14
1.000000000000000e-02	1.000100e-13
Step Information: Run=39  (Run: 39/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.968359375000001e-04	4.968856e-15
4.980733419788305e-04	5.620946e-04
4.986004677325580e-04	2.218968e-03
4.988102067616403e-04	4.444301e-03
4.989700151961843e-04	7.967763e-03
4.991389765798211e-04	1.415704e-02
4.993754134498232e-04	2.760057e-02
4.996885429505804e-04	5.362659e-02
5.000000000000000e-04	8.661523e-02
5.001461290442169e-04	1.046601e-01
5.003409677698394e-04	1.263807e-01
5.007306452210844e-04	1.630413e-01
5.015100001235743e-04	2.204728e-01
5.023324443332010e-04	2.643912e-01
5.034746134399532e-04	3.057457e-01
5.047214834394705e-04	3.358153e-01
5.064740953324325e-04	3.629307e-01
5.085555977787962e-04	3.832648e-01
5.115573450660956e-04	4.010180e-01
5.153322163020422e-04	4.142400e-01
5.209307141568414e-04	4.253270e-01
5.284123545432254e-04	4.336074e-01
5.381779795432254e-04	4.396380e-01
5.674748545432255e-04	4.469822e-01
6.553654795432255e-04	4.521539e-01
1.221771729543226e-03	4.552465e-01
1.500000000000000e-03	4.554800e-01
1.510000000000000e-03	4.554800e-01
9.549062499999839e-03	4.554799e-01
9.998281249999829e-03	4.554799e-01
1.000000000000000e-02	4.554799e-01
Step Information: Run=40  (Run: 40/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.998010481982424e-04	9.647701e-06
4.998794146398234e-04	7.018256e-05
4.999206216127335e-04	1.361253e-04
4.999635358608024e-04	2.354772e-04
5.000200222543209e-04	4.138912e-04
5.004204673407381e-04	1.810402e-03
5.008476087662497e-04	3.218125e-03
5.017018916172730e-04	5.812807e-03
5.034104573193196e-04	1.034005e-02
5.062329872815761e-04	1.650895e-02
5.096578409022284e-04	2.234995e-02
5.141655381629334e-04	2.810915e-02
5.195195241586458e-04	3.311086e-02
5.266951550012076e-04	3.788034e-02
5.355691128535899e-04	4.202911e-02
5.453347378535899e-04	4.522722e-02
5.551003628535899e-04	4.752676e-02
5.648659878535900e-04	4.926381e-02
5.843972378535900e-04	5.173460e-02
6.136941128535900e-04	5.404924e-02
6.527566128535900e-04	5.588408e-02
7.211159878535901e-04	5.763676e-02
8.383034878535902e-04	5.906365e-02
1.082444112853590e-03	6.023756e-02
1.500000000000000e-03	6.093558e-02
1.510000000000000e-03	6.093558e-02
9.461171874999841e-03	6.093558e-02
9.998281249999829e-03	6.093558e-02
1.000000000000000e-02	6.093558e-02
Step Information: Run=41  (Run: 41/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.996852112428668e-04	6.122172e-06
4.997509512777458e-04	4.119774e-05
4.997866660900978e-04	8.136257e-05
4.998288445213859e-04	1.552359e-04
4.998751667719083e-04	2.818161e-04
4.999432085367224e-04	5.549756e-04
5.000085084613057e-04	9.034594e-04
5.002637623004784e-04	2.532706e-03
5.005360330622627e-04	4.206532e-03
5.010805745858311e-04	7.372006e-03
5.021696576329678e-04	1.307846e-02
5.043478237272415e-04	2.282633e-02
5.071906611296929e-04	3.308285e-02
5.110158538008399e-04	4.364058e-02
5.156025335381083e-04	5.302038e-02
5.215405099020328e-04	6.175893e-02
5.289470385677231e-04	6.942808e-02
5.387126635677231e-04	7.644645e-02
5.484782885677231e-04	8.135679e-02
5.582439135677231e-04	8.487989e-02
5.680095385677231e-04	8.756090e-02
5.875407885677232e-04	9.139989e-02
6.168376635677232e-04	9.502345e-02
6.559001635677232e-04	9.791376e-02
7.242595385677233e-04	1.006884e-01
8.512126635677234e-04	1.030791e-01
1.124650163567724e-03	1.049928e-01
1.500000000000000e-03	1.059355e-01
1.510000000000000e-03	1.059355e-01
9.461171874999841e-03	1.059355e-01
9.998281249999829e-03	1.059355e-01
1.000000000000000e-02	1.059355e-01
Step Information: Run=42  (Run: 42/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.929296875000001e-04	4.929790e-15
4.968359375000001e-04	2.409432e-03
4.977719339725811e-04	9.800394e-03
4.982185710791011e-04	2.324118e-02
4.985074498667987e-04	4.211514e-02
4.988103411487596e-04	7.482363e-02
4.993287435561569e-04	1.534258e-01
5.000000000000000e-04	2.754526e-01
5.001030975675113e-04	2.941673e-01
5.003092927025336e-04	3.268894e-01
5.007216829725785e-04	3.771459e-01
5.013023317878598e-04	4.261510e-01
5.019745057269723e-04	4.624508e-01
5.028247295186852e-04	4.907436e-01
5.039198406631453e-04	5.128707e-01
5.054403486163215e-04	5.309542e-01
5.075038396077873e-04	5.449178e-01
5.104664749260893e-04	5.558482e-01
5.147057313767882e-04	5.640611e-01
5.211471792981934e-04	5.702696e-01
5.406784292981934e-04	5.771909e-01
6.285690542981935e-04	5.822901e-01
1.500000000000000e-03	5.842925e-01
1.510000000000000e-03	5.842925e-01
9.578359374999838e-03	5.842925e-01
9.998281249999829e-03	5.842925e-01
1.000000000000000e-02	5.842925e-01
Step Information: Run=43  (Run: 43/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.944979584240186e-04	6.806202e-06
4.946819123689681e-04	4.830373e-05
4.947584131626832e-04	1.376928e-04
4.947981337526025e-04	2.629122e-04
4.948391400440484e-04	4.989693e-04
4.948828904059996e-04	9.034997e-04
4.949432917472595e-04	1.771793e-03
4.950142052269198e-04	3.357705e-03
4.951080310402828e-04	6.614089e-03
4.952216351609415e-04	1.273616e-02
4.953708391861798e-04	2.518130e-02
4.955592478628677e-04	4.945612e-02
4.958160087703543e-04	1.002137e-01
4.961858938724043e-04	2.030907e-01
4.965047043340620e-04	3.147075e-01
4.967880138659237e-04	4.251532e-01
4.970848046137138e-04	5.370760e-01
4.974228755265896e-04	6.451920e-01
4.977682192935556e-04	7.267844e-01
4.982001579498500e-04	7.927760e-01
4.987744234066007e-04	8.451384e-01
4.994961808865742e-04	8.851569e-01
5.000000000000000e-04	9.048836e-01
5.002548175395363e-04	9.099444e-01
5.005945742589179e-04	9.138091e-01
5.012740876976812e-04	9.175757e-01
5.026331145752077e-04	9.206085e-01
5.079138246369258e-04	9.228629e-01
6.412834217306383e-04	9.243319e-01
1.500000000000000e-03	9.244055e-01
1.510000000000000e-03	9.244055e-01
9.393203124999843e-03	9.244055e-01
9.998671874999830e-03	9.244055e-01
1.000000000000000e-02	9.244055e-01
Step Information: Run=44  (Run: 44/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.991885903173980e-04	3.658699e-06
4.993672167291440e-04	3.380886e-05
4.994374119032065e-04	1.102016e-04
4.994810491982470e-04	2.037868e-04
4.995372037613513e-04	3.915743e-04
4.996084132244335e-04	7.616988e-04
4.996954564170469e-04	1.466388e-03
4.998054105588775e-04	2.849824e-03
4.999418464168661e-04	5.251024e-03
5.000000000000000e-04	6.525866e-03
5.002590599337815e-04	1.316814e-02
5.005353905298151e-04	2.009348e-02
5.010880517218821e-04	3.346595e-02
5.021933741060162e-04	5.841610e-02
5.044040188742845e-04	1.020174e-01
5.088253084108209e-04	1.724666e-01
5.142951011494944e-04	2.372328e-01
5.209010413913153e-04	2.910693e-01
5.283377312558802e-04	3.311760e-01
5.376718804826770e-04	3.638146e-01
5.474375054826770e-04	3.861141e-01
5.572031304826770e-04	4.010112e-01
5.669687554826770e-04	4.116148e-01
5.865000054826770e-04	4.257054e-01
6.157968804826771e-04	4.377803e-01
6.646250054826771e-04	4.480409e-01
7.622812554826772e-04	4.566947e-01
1.006421880482677e-03	4.633285e-01
1.500000000000000e-03	4.666567e-01
1.510000000000000e-03	4.666567e-01
9.509999999999840e-03	4.666567e-01
9.998281249999829e-03	4.666567e-01
1.000000000000000e-02	4.666567e-01
Step Information: Run=45  (Run: 45/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
5.000000000000000e-04	5.000500e-15
1.500000000000000e-03	1.500150e-14
1.510000000000000e-03	1.510151e-14
9.588124999999838e-03	9.589084e-14
9.998281249999829e-03	9.999281e-14
1.000000000000000e-02	1.000100e-13
Step Information: Run=46  (Run: 46/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
5.000000000000000e-04	5.000500e-15
1.500000000000000e-03	1.500150e-14
1.510000000000000e-03	1.510151e-14
9.627187499999837e-03	9.628150e-14
9.998281249999829e-03	9.999281e-14
1.000000000000000e-02	1.000100e-13
Step Information: Run=47  (Run: 47/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
5.000000000000000e-04	5.000500e-15
1.500000000000000e-03	1.500150e-14
1.510000000000000e-03	1.510151e-14
9.636953124999837e-03	9.637917e-14
9.998281249999829e-03	9.999281e-14
1.000000000000000e-02	1.000100e-13
Step Information: Run=48  (Run: 48/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.945078389386818e-04	7.091396e-06
4.945514319711097e-04	4.389518e-05
4.945716314438182e-04	8.298563e-05
4.945967505361997e-04	1.582140e-04
4.946247044092358e-04	2.886608e-04
4.946648707144477e-04	5.797175e-04
4.947148564958265e-04	1.141577e-03
4.947761117603944e-04	2.214828e-03
4.948534377260685e-04	4.318385e-03
4.949508242220163e-04	8.424271e-03
4.950757761440836e-04	1.657522e-02
4.952378948448616e-04	3.290290e-02
4.954571168923037e-04	6.686886e-02
4.957804369884768e-04	1.402897e-01
4.962145182291336e-04	2.688807e-01
4.966484905810670e-04	4.124664e-01
4.971279725376414e-04	5.619009e-01
4.976162323802464e-04	6.825373e-01
4.982343758797086e-04	7.890570e-01
4.989061354227389e-04	8.653705e-01
4.996319648192202e-04	9.216970e-01
5.000000000000000e-04	9.439321e-01
5.006174751445885e-04	9.605858e-01
5.013231610241181e-04	9.684135e-01
5.025457234875839e-04	9.744834e-01
5.073786275829505e-04	9.802215e-01
6.008834456472904e-04	9.836560e-01
1.500000000000000e-03	9.839182e-01
1.510000000000000e-03	9.839182e-01
9.402578124999842e-03	9.839182e-01
9.998281249999829e-03	9.839182e-01
1.000000000000000e-02	9.839182e-01
Step Information: Run=49  (Run: 49/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.989415346110892e-04	6.969393e-06
4.990061891291332e-04	4.413561e-05
4.990392651871724e-04	8.472343e-05
4.990735936093917e-04	1.518117e-04
4.991332305038067e-04	3.312333e-04
4.991878158037478e-04	5.887465e-04
4.992710760464881e-04	1.200229e-03
4.993674778936030e-04	2.298701e-03
4.994953188785354e-04	4.560467e-03
4.996495872580334e-04	8.796616e-03
4.998540776420342e-04	1.692181e-02
5.000000000000000e-04	2.429384e-02
5.001815391375095e-04	3.523324e-02
5.003890124375204e-04	4.704935e-02
5.008039590375422e-04	6.894611e-02
5.014132209745287e-04	9.789316e-02
5.020374912959287e-04	1.233878e-01
5.031979666430368e-04	1.615176e-01
5.051554473012889e-04	2.104051e-01
5.072756962819681e-04	2.478889e-01
5.100709230620600e-04	2.810765e-01
5.132681100228956e-04	3.061818e-01
5.177255469034952e-04	3.285692e-01
5.231815093207112e-04	3.457270e-01
5.309342825597186e-04	3.604060e-01
5.406999075597186e-04	3.716213e-01
5.504655325597186e-04	3.785679e-01
5.699967825597187e-04	3.863066e-01
6.090592825597187e-04	3.933655e-01
7.067155325597188e-04	3.993106e-01
1.058278032559719e-03	4.034137e-01
1.500000000000000e-03	4.044612e-01
1.510000000000000e-03	4.044612e-01
9.392812499999842e-03	4.044612e-01
9.998281249999829e-03	4.044612e-01
1.000000000000000e-02	4.044612e-01
Step Information: Run=50  (Run: 50/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.994146778514466e-04	7.701790e-06
4.994827914910694e-04	4.596564e-05
4.995175890337245e-04	8.793866e-05
4.995541668361630e-04	1.581320e-04
4.996177247293892e-04	3.459183e-04
4.996751725589016e-04	6.124466e-04
4.997640601881183e-04	1.254291e-03
4.998662822741366e-04	2.395288e-03
5.000000000000000e-04	4.384844e-03
5.002052590533338e-04	8.330755e-03
5.004242020435564e-04	1.237349e-02
5.008620880240019e-04	1.998506e-02
5.017378599848927e-04	3.358261e-02
5.034894039066744e-04	5.647747e-02
5.057279265502615e-04	7.959807e-02
5.086851573870010e-04	1.023840e-01
5.121675574279378e-04	1.217375e-01
5.166586299725917e-04	1.391925e-01
5.222088920277338e-04	1.539300e-01
5.295577950187523e-04	1.668648e-01
5.389398245894993e-04	1.777255e-01
5.487054495894993e-04	1.852489e-01
5.584710745894993e-04	1.904324e-01
5.780023245894994e-04	1.970804e-01
6.072991995894994e-04	2.026718e-01
6.561273245894994e-04	2.074280e-01
7.537835745894995e-04	2.115366e-01
9.979241995894997e-04	2.148044e-01
1.500000000000000e-03	2.165182e-01
1.510000000000000e-03	2.165182e-01
9.470937499999841e-03	2.165182e-01
9.998281249999829e-03	2.165182e-01
1.000000000000000e-02	2.165182e-01
Step Information: Run=51  (Run: 51/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.994161610007272e-04	5.214808e-06
4.995300769920433e-04	3.644594e-05
4.995641898876417e-04	6.810175e-05
4.995991275988227e-04	1.213293e-04
4.996497394860532e-04	2.413176e-04
4.997059246770870e-04	4.477694e-04
4.997795870780734e-04	8.702811e-04
4.998763597945837e-04	1.729268e-03
4.999919496256651e-04	3.106177e-03
5.002254349970280e-04	6.775825e-03
5.004658989938577e-04	1.044757e-02
5.009468269875174e-04	1.744842e-02
5.019086829748365e-04	3.023613e-02
5.038323949494750e-04	5.216097e-02
5.070041984245392e-04	8.126434e-02
5.106264467559550e-04	1.064297e-01
5.153380137481407e-04	1.301207e-01
5.208505114753757e-04	1.497272e-01
5.282249537516402e-04	1.677231e-01
5.372488309866504e-04	1.827056e-01
5.470144559866504e-04	1.937466e-01
5.567800809866504e-04	2.014538e-01
5.665457059866504e-04	2.070791e-01
5.860769559866505e-04	2.148309e-01
6.153738309866505e-04	2.218733e-01
6.642019559866505e-04	2.282509e-01
7.520925809866506e-04	2.336317e-01
9.376394559866508e-04	2.379480e-01
1.445451955986651e-03	2.411080e-01
1.500000000000000e-03	2.412564e-01
1.510000000000000e-03	2.412564e-01
9.500234374999840e-03	2.412564e-01
9.998281249999829e-03	2.412564e-01
1.000000000000000e-02	2.412564e-01
Step Information: Run=52  (Run: 52/100)
0.000000000000000e+00	0.000000e+00
4.900000000000001e-04	4.900490e-15
4.968450696086010e-04	5.241719e-06
4.969010825622948e-04	4.252960e-05
4.969284399372703e-04	8.276939e-05
4.969612343059611e-04	1.571694e-04
4.970000253439851e-04	2.935732e-04
4.970526996893900e-04	5.814431e-04
4.971219781202326e-04	1.167387e-03
4.972042135878915e-04	2.251060e-03
4.973124472948385e-04	4.460786e-03
4.974483161151059e-04	8.751662e-03
4.976320933098517e-04	1.770501e-02
4.978839236309727e-04	3.665183e-02
4.982915137006960e-04	8.115449e-02
4.987877316119460e-04	1.517577e-01
4.993995915298221e-04	2.513873e-01
5.000000000000000e-04	3.520619e-01
5.001458852558417e-04	3.723637e-01
5.003403989302974e-04	3.939146e-01
5.007294262792087e-04	4.257436e-01
5.012979827046581e-04	4.570989e-01
5.020069047019643e-04	4.812822e-01
5.029585930892461e-04	5.003178e-01
5.042317756300759e-04	5.150090e-01
5.060121288435691e-04	5.268143e-01
